mes,conglome,vivienda,hogar,parentesco,nivel_educativo,edad_jefe,sexo_jefe,pobreza,tamano_hogar,dominio,estrato,factor07,pobre_binario
09,007264,088,11,3,secundaria incompleta,15,Hombre,No Pobre,5.0,sierra norte,Área de empadronamiento rural (aer) compuesto,227.28372192382812,0
09,007264,096,11,1,secundaria completa,37,Hombre,Pobre Extremo,6.0,sierra norte,Área de empadronamiento rural (aer) compuesto,227.28372192382812,1
09,007264,096,11,2,primaria completa,32,Mujer,Pobre Extremo,6.0,sierra norte,Área de empadronamiento rural (aer) compuesto,227.28372192382812,1
09,007264,096,11,3,secundaria incompleta,15,Hombre,Pobre Extremo,6.0,sierra norte,Área de empadronamiento rural (aer) compuesto,227.28372192382812,1
09,007264,096,11,3,primaria incompleta,11,Hombre,Pobre Extremo,6.0,sierra norte,Área de empadronamiento rural (aer) compuesto,227.28372192382812,1
09,007264,105,11,1,secundaria completa,47,Hombre,Pobre No Extremo,6.0,sierra norte,Área de empadronamiento rural (aer) compuesto,227.28372192382812,1
09,007264,105,11,2,primaria completa,39,Mujer,Pobre No Extremo,6.0,sierra norte,Área de empadronamiento rural (aer) compuesto,227.28372192382812,1
09,007264,105,11,3,sup. no univ. completa,23,Mujer,Pobre No Extremo,6.0,sierra norte,Área de empadronamiento rural (aer) compuesto,227.28372192382812,1
09,007264,105,11,3,sup. no univ. incompleta,19,Hombre,Pobre No Extremo,6.0,sierra norte,Área de empadronamiento rural (aer) compuesto,227.28372192382812,1
09,007264,105,11,3,secundaria completa,17,Hombre,Pobre No Extremo,6.0,sierra norte,Área de empadronamiento rural (aer) compuesto,227.28372192382812,1
09,007264,105,11,3,primaria incompleta,9,Hombre,Pobre No Extremo,6.0,sierra norte,Área de empadronamiento rural (aer) compuesto,227.28372192382812,1
09,007264,110,11,1,secundaria incompleta,32,Hombre,Pobre No Extremo,4.0,sierra norte,Área de empadronamiento rural (aer) compuesto,227.28372192382812,1
09,007264,110,11,2,primaria completa,27,Mujer,Pobre No Extremo,4.0,sierra norte,Área de empadronamiento rural (aer) compuesto,227.28372192382812,1
09,007264,110,11,3,primaria incompleta,8,Hombre,Pobre No Extremo,4.0,sierra norte,Área de empadronamiento rural (aer) compuesto,227.28372192382812,1
09,007283,025,11,1,primaria completa,30,Hombre,Pobre No Extremo,5.0,sierra norte,"de 500 a 1,999 habitantes",227.28372192382812,1
09,007283,025,11,2,secundaria completa,28,Mujer,Pobre No Extremo,5.0,sierra norte,"de 500 a 1,999 habitantes",227.28372192382812,1
09,007283,025,11,3,primaria incompleta,8,Hombre,Pobre No Extremo,5.0,sierra norte,"de 500 a 1,999 habitantes",227.28372192382812,1
09,007283,025,11,3,educación inicial,5,Mujer,Pobre No Extremo,5.0,sierra norte,"de 500 a 1,999 habitantes",227.28372192382812,1
09,007283,041,11,1,sup. univ. completa,50,Hombre,No Pobre,4.0,sierra norte,"de 500 a 1,999 habitantes",227.28372192382812,0
09,007283,041,11,2,sup. no univ. completa,29,Mujer,No Pobre,4.0,sierra norte,"de 500 a 1,999 habitantes",227.28372192382812,0
09,007283,041,11,3,primaria incompleta,11,Hombre,No Pobre,4.0,sierra norte,"de 500 a 1,999 habitantes",227.28372192382812,0
09,007283,041,11,3,educación inicial,4,Mujer,No Pobre,4.0,sierra norte,"de 500 a 1,999 habitantes",227.28372192382812,0
09,007283,102,11,1,primaria completa,40,Mujer,Pobre No Extremo,3.0,sierra norte,"de 500 a 1,999 habitantes",227.28372192382812,1
09,007283,102,11,3,primaria completa,12,Mujer,Pobre No Extremo,3.0,sierra norte,"de 500 a 1,999 habitantes",227.28372192382812,1
09,007283,102,11,3,educación inicial,6,Hombre,Pobre No Extremo,3.0,sierra norte,"de 500 a 1,999 habitantes",227.28372192382812,1
09,007283,179,11,1,primaria incompleta,52,Mujer,Pobre Extremo,3.0,sierra norte,"de 500 a 1,999 habitantes",227.28372192382812,1
09,007283,179,11,3,secundaria completa,17,Mujer,Pobre Extremo,3.0,sierra norte,"de 500 a 1,999 habitantes",227.28372192382812,1
09,007283,179,11,3,secundaria incompleta,13,Hombre,Pobre Extremo,3.0,sierra norte,"de 500 a 1,999 habitantes",227.28372192382812,1
09,007300,016,11,1,sup. no univ. completa,33,Mujer,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",335.31591796875,0
09,007300,016,11,6,sin nivel,60,Hombre,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",335.31591796875,0
09,007300,034,11,1,secundaria completa,54,Hombre,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",335.31591796875,0
09,007300,034,11,2,sin nivel,53,Mujer,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",335.31591796875,0
09,007300,077,11,1,primaria completa,57,Mujer,No Pobre,1.0,costa norte,"de 100,000 a 499,999 habitantes",335.31591796875,0
09,007300,115,11,1,primaria completa,47,Mujer,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",335.31591796875,0
09,007300,115,11,3,sup. no univ. completa,29,Mujer,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",335.31591796875,0
09,007300,137,11,1,secundaria incompleta,49,Mujer,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",335.31591796875,0
09,007300,137,11,3,primaria incompleta,8,Hombre,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",335.31591796875,0
09,007300,137,11,6,sin nivel,85,Mujer,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",335.31591796875,0
09,007300,154,11,1,primaria incompleta,74,Hombre,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",335.31591796875,0
09,007300,154,11,2,secundaria incompleta,67,Mujer,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",335.31591796875,0
09,007300,154,11,5,secundaria completa,18,Hombre,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",335.31591796875,0
09,007300,154,11,3,secundaria completa,41,Mujer,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",335.31591796875,0
09,007300,154,11,5,secundaria incompleta,14,Hombre,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",335.31591796875,0
09,007300,154,11,5,educación inicial,7,Hombre,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",335.31591796875,0
09,007304,013,11,1,secundaria completa,49,Mujer,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,013,11,3,sup. univ. completa,22,Hombre,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,040,11,1,secundaria completa,89,Hombre,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,040,11,2,secundaria completa,83,Mujer,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,040,11,3,sup. no univ. completa,49,Hombre,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,040,11,4,sup. univ. completa,34,Mujer,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,040,11,5,sin nivel,3,Hombre,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,054,11,1,sup. univ. completa,63,Mujer,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,054,11,3,sup. univ. completa,38,Mujer,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,082,11,1,sup. univ. completa,83,Mujer,No Pobre,4.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,082,11,2,sup. univ. completa,80,Hombre,No Pobre,4.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,082,11,3,sup. univ. completa,54,Mujer,No Pobre,4.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,082,11,4,maestría / doctorado,55,Hombre,No Pobre,4.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,100,11,1,sup. univ. completa,69,Mujer,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,100,11,2,sup. univ. incompleta,70,Hombre,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,100,11,3,maestría / doctorado,30,Mujer,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,124,11,1,secundaria completa,56,Mujer,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,124,11,3,sup. univ. completa,35,Mujer,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,124,11,5,secundaria incompleta,14,Mujer,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007304,153,11,1,sup. no univ. incompleta,61,Mujer,No Pobre,1.0,costa norte,"de 100,000 a 499,999 habitantes",160.2415313720703,0
09,007318,021,11,1,secundaria completa,86,Hombre,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,021,11,10,sin nivel,72,Mujer,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,049,11,1,primaria completa,81,Mujer,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,049,11,3,maestría / doctorado,43,Mujer,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,064,11,1,sup. no univ. incompleta,62,Hombre,No Pobre,6.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,064,11,2,sup. univ. incompleta,41,Mujer,No Pobre,6.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,064,11,3,secundaria incompleta,17,Mujer,No Pobre,6.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,064,11,3,primaria incompleta,10,Mujer,No Pobre,6.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,064,11,3,educación inicial,6,Hombre,No Pobre,6.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,064,11,3,educación inicial,6,Hombre,No Pobre,6.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,081,11,1,secundaria completa,66,Mujer,No Pobre,6.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,081,11,6,primaria completa,93,Mujer,No Pobre,6.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,081,11,11,primaria completa,75,Mujer,No Pobre,6.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,081,11,11,secundaria completa,59,Mujer,No Pobre,6.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,081,11,11,sup. univ. incompleta,57,Mujer,No Pobre,6.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,081,11,11,básica especial,56,Mujer,No Pobre,6.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,093,11,1,sup. univ. completa,44,Hombre,No Pobre,4.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,093,11,2,secundaria completa,30,Mujer,No Pobre,4.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,093,11,3,secundaria incompleta,16,Mujer,No Pobre,4.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,093,11,3,primaria completa,12,Hombre,No Pobre,4.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,120,11,1,primaria completa,80,Mujer,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,120,11,3,sup. univ. incompleta,28,Hombre,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,120,11,3,secundaria completa,56,Mujer,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,134,11,1,primaria incompleta,92,Mujer,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007318,134,11,3,primaria incompleta,62,Hombre,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",6.395354270935059,0
09,007340,009,11,1,secundaria completa,39,Mujer,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007340,009,11,3,secundaria incompleta,17,Hombre,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007340,043,11,1,secundaria completa,47,Hombre,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007340,043,11,2,secundaria completa,36,Mujer,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007340,043,11,3,secundaria incompleta,15,Mujer,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007340,043,11,3,sin nivel,3,Hombre,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007340,060,11,1,secundaria completa,61,Hombre,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007340,060,11,6,sin nivel,90,Mujer,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007340,074,11,1,secundaria completa,41,Hombre,Pobre No Extremo,6.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,1
09,007340,074,11,6,sin nivel,76,Mujer,Pobre No Extremo,6.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,1
09,007340,074,11,11,secundaria completa,51,Mujer,Pobre No Extremo,6.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,1
09,007340,074,11,7,sup. univ. incompleta,22,Mujer,Pobre No Extremo,6.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,1
09,007340,074,11,7,secundaria incompleta,14,Mujer,Pobre No Extremo,6.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,1
09,007340,074,11,7,sup. univ. incompleta,21,Hombre,Pobre No Extremo,6.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,1
09,007340,092,11,1,primaria incompleta,64,Hombre,No Pobre,7.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007340,092,11,2,secundaria completa,59,Mujer,No Pobre,7.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007340,092,11,3,sup. univ. completa,39,Mujer,No Pobre,7.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007340,092,11,4,secundaria incompleta,40,Hombre,No Pobre,7.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007340,092,11,5,secundaria incompleta,13,Mujer,No Pobre,7.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007340,092,11,5,primaria incompleta,8,Mujer,No Pobre,7.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007340,109,11,1,secundaria completa,37,Hombre,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007340,109,11,2,sup. univ. completa,38,Mujer,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007340,109,11,3,primaria completa,12,Mujer,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,003,11,1,secundaria incompleta,68,Mujer,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,003,11,3,sup. no univ. completa,46,Mujer,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,003,11,4,sup. univ. incompleta,59,Hombre,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,003,11,5,sup. univ. incompleta,18,Hombre,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,003,11,5,sup. no univ. incompleta,20,Mujer,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,048,11,1,secundaria completa,87,Hombre,No Pobre,7.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,048,11,2,secundaria completa,82,Mujer,No Pobre,7.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,048,11,3,secundaria completa,60,Mujer,No Pobre,7.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,048,11,3,sup. univ. completa,58,Mujer,No Pobre,7.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,048,11,3,sup. no univ. completa,47,Mujer,No Pobre,7.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,048,11,4,sup. no univ. incompleta,41,Hombre,No Pobre,7.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,048,11,5,primaria incompleta,10,Mujer,No Pobre,7.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,068,11,1,sup. no univ. incompleta,35,Hombre,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,068,11,2,secundaria completa,39,Mujer,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,068,11,3,primaria incompleta,7,Mujer,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,108,11,1,sup. no univ. completa,43,Hombre,No Pobre,4.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,108,11,2,sup. univ. completa,42,Mujer,No Pobre,4.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,108,11,3,secundaria incompleta,15,Hombre,No Pobre,4.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,108,11,3,primaria incompleta,10,Mujer,No Pobre,4.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,129,11,1,primaria completa,73,Mujer,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,129,11,3,secundaria completa,47,Hombre,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,166,11,1,sup. univ. incompleta,33,Mujer,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,166,11,3,primaria completa,12,Hombre,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007354,166,11,3,primaria incompleta,11,Hombre,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",295.64190673828125,0
09,007357,033,12,1,secundaria completa,73,Mujer,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,033,12,3,sup. no univ. completa,39,Mujer,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,033,22,1,secundaria completa,51,Hombre,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,033,22,3,secundaria completa,17,Hombre,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,055,11,1,secundaria completa,69,Hombre,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,055,11,2,secundaria incompleta,64,Mujer,No Pobre,2.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,078,11,1,sup. univ. incompleta,76,Hombre,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,078,11,2,secundaria incompleta,67,Mujer,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,078,11,3,sup. univ. completa,43,Mujer,No Pobre,3.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,101,11,1,primaria completa,65,Mujer,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,101,11,3,secundaria completa,39,Mujer,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,101,11,5,educación inicial,6,Mujer,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,101,11,5,sup. no univ. incompleta,24,Hombre,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,101,11,5,primaria incompleta,12,Hombre,No Pobre,5.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,123,11,1,secundaria completa,61,Hombre,No Pobre,6.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,123,11,2,sup. no univ. completa,58,Mujer,No Pobre,6.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,123,11,3,sup. univ. incompleta,24,Hombre,No Pobre,6.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,123,11,3,sup. univ. incompleta,21,Hombre,No Pobre,6.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,123,11,3,secundaria completa,17,Mujer,No Pobre,6.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007357,123,11,6,primaria incompleta,84,Hombre,No Pobre,6.0,costa norte,"de 100,000 a 499,999 habitantes",289.0985107421875,0
09,007375,012,11,1,primaria incompleta,50,Hombre,No Pobre,4.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,012,11,2,primaria incompleta,47,Mujer,No Pobre,4.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,012,11,3,primaria incompleta,27,Mujer,No Pobre,4.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,012,11,3,secundaria incompleta,21,Hombre,No Pobre,4.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,029,11,1,primaria incompleta,60,Mujer,No Pobre,2.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,029,11,6,sin nivel,81,Mujer,No Pobre,2.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,062,11,1,primaria incompleta,66,Hombre,Pobre No Extremo,3.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,1
09,007375,062,11,11,primaria incompleta,69,Mujer,Pobre No Extremo,3.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,1
09,007375,062,11,11,primaria incompleta,57,Mujer,Pobre No Extremo,3.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,1
09,007375,077,11,1,sup. no univ. incompleta,42,Mujer,No Pobre,4.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,077,11,3,sup. univ. incompleta,22,Hombre,No Pobre,4.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,077,11,3,primaria incompleta,9,Mujer,No Pobre,4.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,077,11,3,sin nivel,3,Hombre,No Pobre,4.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,093,11,1,primaria incompleta,47,Hombre,No Pobre,7.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,093,11,2,primaria incompleta,47,Mujer,No Pobre,7.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,093,11,3,secundaria completa,25,Mujer,No Pobre,7.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,093,11,3,sup. no univ. completa,20,Mujer,No Pobre,7.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,093,11,3,secundaria incompleta,17,Hombre,No Pobre,7.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,093,11,3,primaria completa,12,Mujer,No Pobre,7.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,093,11,3,primaria incompleta,11,Mujer,No Pobre,7.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,110,11,1,primaria incompleta,59,Hombre,No Pobre,3.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,110,11,2,sin nivel,54,Mujer,No Pobre,3.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007375,110,11,3,secundaria incompleta,17,Hombre,No Pobre,3.0,costa norte,"de 2,000 a 19,999 habitantes",519.1369018554688,0
09,007395,017,11,1,secundaria completa,59,Hombre,No Pobre,4.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,0
09,007395,017,11,2,primaria completa,53,Mujer,No Pobre,4.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,0
09,007395,017,11,3,secundaria completa,22,Hombre,No Pobre,4.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,0
09,007395,017,11,3,primaria incompleta,9,Hombre,No Pobre,4.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,0
09,007395,053,11,1,secundaria completa,47,Mujer,No Pobre,2.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,0
09,007395,053,11,3,sup. no univ. completa,28,Hombre,No Pobre,2.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,0
09,007395,071,11,1,primaria incompleta,54,Hombre,No Pobre,3.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,0
09,007395,071,11,2,primaria incompleta,54,Mujer,No Pobre,3.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,0
09,007395,071,11,3,sup. no univ. incompleta,19,Hombre,No Pobre,3.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,0
09,007395,108,11,1,sup. no univ. completa,35,Hombre,Pobre No Extremo,4.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,1
09,007395,108,11,2,sup. no univ. incompleta,33,Mujer,Pobre No Extremo,4.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,1
09,007395,108,11,3,primaria incompleta,12,Hombre,Pobre No Extremo,4.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,1
09,007395,108,11,3,primaria incompleta,9,Hombre,Pobre No Extremo,4.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,1
09,007395,126,11,1,sup. univ. incompleta,49,Hombre,No Pobre,3.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,0
09,007395,126,11,3,sup. univ. completa,27,Mujer,No Pobre,3.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,0
09,007395,126,11,3,sup. univ. completa,26,Hombre,No Pobre,3.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,0
09,007395,162,11,1,primaria incompleta,43,Mujer,No Pobre,7.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,0
09,007395,162,11,2,primaria incompleta,48,Hombre,No Pobre,7.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,0
09,007395,162,11,3,secundaria incompleta,17,Mujer,No Pobre,7.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,0
09,007395,162,11,3,primaria incompleta,11,Hombre,No Pobre,7.0,costa norte,"de 2,000 a 19,999 habitantes",365.0614929199219,0
