mes,conglome,vivienda,hogar,pobreza,tamano_hogar,dominio,estrato,factor07,pobre_binario
08,005999,039,11,No Pobre,2.0,sierra norte,Área de empadronamiento rural (aer) simple,312.86944580078125,0
08,005999,040,11,Pobre No Extremo,5.0,sierra norte,Área de empadronamiento rural (aer) simple,312.86944580078125,1
08,005999,043,11,No Pobre,1.0,sierra norte,Área de empadronamiento rural (aer) simple,312.86944580078125,0
08,005999,045,11,No Pobre,2.0,sierra norte,Área de empadronamiento rural (aer) simple,312.86944580078125,0
08,005999,117,11,No Pobre,2.0,sierra norte,Área de empadronamiento rural (aer) simple,312.86944580078125,0
08,005999,118,11,No Pobre,2.0,sierra norte,Área de empadronamiento rural (aer) simple,312.86944580078125,0
08,005999,119,11,No Pobre,1.0,sierra norte,Área de empadronamiento rural (aer) simple,312.86944580078125,0
08,005999,120,11,No Pobre,3.0,sierra norte,Área de empadronamiento rural (aer) simple,312.86944580078125,0
08,006017,003,11,No Pobre,3.0,sierra norte,Área de empadronamiento rural (aer) compuesto,312.86944580078125,0
08,006017,004,11,Pobre No Extremo,4.0,sierra norte,Área de empadronamiento rural (aer) compuesto,312.86944580078125,1
08,006017,012,11,No Pobre,1.0,sierra norte,Área de empadronamiento rural (aer) compuesto,312.86944580078125,0
08,006017,016,11,Pobre No Extremo,4.0,sierra norte,Área de empadronamiento rural (aer) compuesto,312.86944580078125,1
08,006017,021,11,Pobre No Extremo,3.0,sierra norte,Área de empadronamiento rural (aer) compuesto,312.86944580078125,1
08,006017,048,11,Pobre No Extremo,6.0,sierra norte,Área de empadronamiento rural (aer) compuesto,312.86944580078125,1
08,006017,051,11,No Pobre,5.0,sierra norte,Área de empadronamiento rural (aer) compuesto,312.86944580078125,0
08,006017,059,11,No Pobre,4.0,sierra norte,Área de empadronamiento rural (aer) compuesto,312.86944580078125,0
08,006019,038,11,No Pobre,3.0,sierra norte,Área de empadronamiento rural (aer) simple,312.86944580078125,0
08,006019,039,11,No Pobre,2.0,sierra norte,Área de empadronamiento rural (aer) simple,312.86944580078125,0
08,006019,041,11,No Pobre,1.0,sierra norte,Área de empadronamiento rural (aer) simple,312.86944580078125,0
08,006019,089,11,No Pobre,2.0,sierra norte,Área de empadronamiento rural (aer) simple,312.86944580078125,0
08,006019,090,11,No Pobre,2.0,sierra norte,Área de empadronamiento rural (aer) simple,312.86944580078125,0
08,006019,091,11,No Pobre,1.0,sierra norte,Área de empadronamiento rural (aer) simple,312.86944580078125,0
08,006019,092,11,Pobre No Extremo,5.0,sierra norte,Área de empadronamiento rural (aer) simple,312.86944580078125,1
08,006020,032,11,Pobre Extremo,5.0,sierra norte,Área de empadronamiento rural (aer) compuesto,312.86944580078125,1
08,006020,074,11,Pobre Extremo,4.0,sierra norte,Área de empadronamiento rural (aer) compuesto,312.86944580078125,1
08,006020,075,11,Pobre Extremo,8.0,sierra norte,Área de empadronamiento rural (aer) compuesto,312.86944580078125,1
08,006020,078,11,Pobre Extremo,3.0,sierra norte,Área de empadronamiento rural (aer) compuesto,312.86944580078125,1
08,006020,112,11,Pobre No Extremo,5.0,sierra norte,Área de empadronamiento rural (aer) compuesto,312.86944580078125,1
08,006020,115,11,Pobre Extremo,4.0,sierra norte,Área de empadronamiento rural (aer) compuesto,312.86944580078125,1
08,006020,116,11,Pobre No Extremo,2.0,sierra norte,Área de empadronamiento rural (aer) compuesto,312.86944580078125,1
08,006020,117,11,Pobre Extremo,2.0,sierra norte,Área de empadronamiento rural (aer) compuesto,312.86944580078125,1
08,006056,031,11,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",258.6966247558594,0
08,006056,047,11,No Pobre,1.0,lima metropolitana,"de 500,000 a más habitantes",258.6966247558594,0
08,006056,063,11,Pobre No Extremo,3.0,lima metropolitana,"de 500,000 a más habitantes",258.6966247558594,1
08,006056,080,11,No Pobre,5.0,lima metropolitana,"de 500,000 a más habitantes",258.6966247558594,0
08,006056,095,11,Pobre No Extremo,3.0,lima metropolitana,"de 500,000 a más habitantes",258.6966247558594,1
08,006056,144,11,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",258.6966247558594,0
08,006077,008,11,No Pobre,8.0,lima metropolitana,"de 500,000 a más habitantes",259.2401123046875,0
08,006077,021,11,Pobre Extremo,6.0,lima metropolitana,"de 500,000 a más habitantes",259.2401123046875,1
08,006077,034,11,No Pobre,2.0,lima metropolitana,"de 500,000 a más habitantes",259.2401123046875,0
08,006077,047,11,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",259.2401123046875,0
08,006077,073,11,Pobre No Extremo,3.0,lima metropolitana,"de 500,000 a más habitantes",259.2401123046875,1
08,006077,086,11,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",259.2401123046875,0
08,006086,017,11,No Pobre,2.0,lima metropolitana,"de 500,000 a más habitantes",438.6930847167969,0
08,006086,055,11,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",438.6930847167969,0
08,006086,058,11,Pobre No Extremo,5.0,lima metropolitana,"de 500,000 a más habitantes",438.6930847167969,1
08,006086,111,11,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",438.6930847167969,0
08,006086,145,11,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",438.6930847167969,0
08,006086,165,11,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",438.6930847167969,0
08,006115,016,11,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",438.6930847167969,0
08,006115,033,11,No Pobre,1.0,lima metropolitana,"de 500,000 a más habitantes",438.6930847167969,0
08,006115,072,11,No Pobre,2.0,lima metropolitana,"de 500,000 a más habitantes",438.6930847167969,0
08,006115,107,11,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",438.6930847167969,0
08,006115,127,11,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",438.6930847167969,0
08,006132,010,11,No Pobre,6.0,lima metropolitana,"de 500,000 a más habitantes",381.8979797363281,0
08,006132,102,11,Pobre No Extremo,6.0,lima metropolitana,"de 500,000 a más habitantes",381.8979797363281,1
08,006132,111,11,No Pobre,5.0,lima metropolitana,"de 500,000 a más habitantes",381.8979797363281,0
08,006175,031,11,No Pobre,2.0,lima metropolitana,"de 500,000 a más habitantes",254.4631805419922,0
08,006175,045,11,No Pobre,1.0,lima metropolitana,"de 500,000 a más habitantes",254.4631805419922,0
08,006175,075,11,No Pobre,2.0,lima metropolitana,"de 500,000 a más habitantes",254.4631805419922,0
08,006175,090,11,No Pobre,5.0,lima metropolitana,"de 500,000 a más habitantes",254.4631805419922,0
08,006175,103,11,Pobre No Extremo,4.0,lima metropolitana,"de 500,000 a más habitantes",254.4631805419922,1
08,006175,131,11,No Pobre,2.0,lima metropolitana,"de 500,000 a más habitantes",254.4631805419922,0
08,006177,110,11,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",87.20282745361328,0
08,006177,140,11,No Pobre,4.0,lima metropolitana,"de 500,000 a más habitantes",87.20282745361328,0
08,006177,228,11,No Pobre,1.0,lima metropolitana,"de 500,000 a más habitantes",87.20282745361328,0
08,006177,288,11,No Pobre,5.0,lima metropolitana,"de 500,000 a más habitantes",87.20282745361328,0
08,006182,002,11,No Pobre,1.0,lima metropolitana,"de 500,000 a más habitantes",87.20282745361328,0
08,006182,007,11,No Pobre,2.0,lima metropolitana,"de 500,000 a más habitantes",87.20282745361328,0
08,006182,036,11,No Pobre,3.0,lima metropolitana,"de 500,000 a más habitantes",87.20282745361328,0
08,006182,044,11,No Pobre,2.0,lima metropolitana,"de 500,000 a más habitantes",87.20282745361328,0
08,006182,075,11,No Pobre,6.0,lima metropolitana,"de 500,000 a más habitantes",87.20282745361328,0
08,006182,091,11,Pobre No Extremo,6.0,lima metropolitana,"de 500,000 a más habitantes",87.20282745361328,1
08,006182,144,11,No Pobre,5.0,lima metropolitana,"de 500,000 a más habitantes",87.20282745361328,0
08,006212,010,11,No Pobre,3.0,sierra sur,"de 100,000 a 499,999 habitantes",674.6790161132812,0
08,006212,053,11,No Pobre,4.0,sierra sur,"de 100,000 a 499,999 habitantes",674.6790161132812,0
08,006212,092,11,No Pobre,5.0,sierra sur,"de 100,000 a 499,999 habitantes",674.6790161132812,0
08,006212,111,11,No Pobre,5.0,sierra sur,"de 100,000 a 499,999 habitantes",674.6790161132812,0
08,006212,146,11,No Pobre,5.0,sierra sur,"de 100,000 a 499,999 habitantes",674.6790161132812,0
08,006212,160,11,No Pobre,4.0,sierra sur,"de 100,000 a 499,999 habitantes",674.6790161132812,0
08,006230,005,11,No Pobre,5.0,selva,"de 20,000 a 49,999 habitantes",10.830158233642578,0
08,006230,033,11,No Pobre,5.0,selva,"de 20,000 a 49,999 habitantes",10.830158233642578,0
08,006230,045,11,No Pobre,3.0,selva,"de 20,000 a 49,999 habitantes",10.830158233642578,0
08,006230,069,11,No Pobre,1.0,selva,"de 20,000 a 49,999 habitantes",10.830158233642578,0
08,006230,082,11,No Pobre,1.0,selva,"de 20,000 a 49,999 habitantes",10.830158233642578,0
08,006230,106,11,No Pobre,4.0,selva,"de 20,000 a 49,999 habitantes",10.830158233642578,0
08,006253,003,11,No Pobre,2.0,sierra sur,"de 20,000 a 49,999 habitantes",408.296142578125,0
08,006253,038,11,No Pobre,4.0,sierra sur,"de 20,000 a 49,999 habitantes",408.296142578125,0
08,006253,042,11,No Pobre,5.0,sierra sur,"de 20,000 a 49,999 habitantes",408.296142578125,0
08,006253,064,11,No Pobre,2.0,sierra sur,"de 20,000 a 49,999 habitantes",408.296142578125,0
08,006253,073,11,No Pobre,1.0,sierra sur,"de 20,000 a 49,999 habitantes",408.296142578125,0
08,006253,090,11,No Pobre,5.0,sierra sur,"de 20,000 a 49,999 habitantes",408.296142578125,0
08,006298,024,11,Pobre Extremo,4.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,1
08,006298,027,11,Pobre No Extremo,3.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,1
08,006298,028,11,Pobre Extremo,5.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,1
08,006298,030,11,Pobre No Extremo,6.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,1
08,006298,088,11,No Pobre,2.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,0
08,006298,091,11,No Pobre,1.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,0
08,006298,093,11,Pobre No Extremo,5.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,1
08,006298,094,11,No Pobre,1.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,0
08,006315,018,11,Pobre No Extremo,3.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,1
08,006315,019,11,No Pobre,2.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,0
08,006315,020,11,Pobre No Extremo,4.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,1
08,006315,021,11,Pobre No Extremo,4.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,1
08,006315,106,11,Pobre No Extremo,3.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,1
08,006315,107,11,No Pobre,2.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,0
08,006315,108,11,Pobre No Extremo,5.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,1
08,006315,111,11,Pobre No Extremo,5.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,1
08,006333,067,11,No Pobre,4.0,sierra sur,Área de empadronamiento rural (aer) simple,203.79415893554688,0
08,006333,133,11,No Pobre,3.0,sierra sur,Área de empadronamiento rural (aer) simple,203.79415893554688,0
08,006333,137,11,No Pobre,1.0,sierra sur,Área de empadronamiento rural (aer) simple,203.79415893554688,0
08,006333,139,11,No Pobre,8.0,sierra sur,Área de empadronamiento rural (aer) simple,203.79415893554688,0
08,006333,140,11,No Pobre,2.0,sierra sur,Área de empadronamiento rural (aer) simple,203.79415893554688,0
08,006333,142,11,No Pobre,2.0,sierra sur,Área de empadronamiento rural (aer) simple,203.79415893554688,0
08,006350,006,11,Pobre Extremo,5.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,1
08,006350,022,11,Pobre No Extremo,4.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,1
08,006350,027,11,No Pobre,2.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,0
08,006350,028,11,Pobre Extremo,2.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,1
08,006350,030,11,No Pobre,1.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,0
08,006350,031,11,No Pobre,1.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,0
08,006350,061,11,Pobre Extremo,5.0,sierra sur,Área de empadronamiento rural (aer) compuesto,203.79415893554688,1
08,006361,014,11,No Pobre,2.0,sierra centro,"de 20,000 a 49,999 habitantes",43.66810989379883,0
08,006361,030,11,No Pobre,2.0,sierra centro,"de 20,000 a 49,999 habitantes",43.66810989379883,0
08,006361,046,11,No Pobre,3.0,sierra centro,"de 20,000 a 49,999 habitantes",43.66810989379883,0
08,006361,062,11,Pobre No Extremo,5.0,sierra centro,"de 20,000 a 49,999 habitantes",43.66810989379883,1
08,006361,109,11,No Pobre,1.0,sierra centro,"de 20,000 a 49,999 habitantes",43.66810989379883,0
08,006361,138,11,Pobre No Extremo,4.0,sierra centro,"de 20,000 a 49,999 habitantes",43.66810989379883,1
08,006370,002,11,No Pobre,4.0,sierra centro,"de 20,000 a 49,999 habitantes",246.96987915039062,0
08,006370,039,11,No Pobre,2.0,sierra centro,"de 20,000 a 49,999 habitantes",246.96987915039062,0
08,006370,065,11,No Pobre,4.0,sierra centro,"de 20,000 a 49,999 habitantes",246.96987915039062,0
08,006370,093,11,No Pobre,4.0,sierra centro,"de 20,000 a 49,999 habitantes",246.96987915039062,0
08,006370,113,11,No Pobre,3.0,sierra centro,"de 20,000 a 49,999 habitantes",246.96987915039062,0
08,006370,132,11,No Pobre,2.0,sierra centro,"de 20,000 a 49,999 habitantes",246.96987915039062,0
08,006385,013,11,Pobre No Extremo,2.0,sierra centro,"de 2,000 a 19,999 habitantes",582.9019165039062,1
08,006385,045,11,No Pobre,4.0,sierra centro,"de 2,000 a 19,999 habitantes",582.9019165039062,0
08,006385,072,11,No Pobre,4.0,sierra centro,"de 2,000 a 19,999 habitantes",582.9019165039062,0
08,006385,095,11,No Pobre,1.0,sierra centro,"de 2,000 a 19,999 habitantes",582.9019165039062,0
08,006385,113,11,Pobre No Extremo,3.0,sierra centro,"de 2,000 a 19,999 habitantes",582.9019165039062,1
08,006385,136,11,No Pobre,2.0,sierra centro,"de 2,000 a 19,999 habitantes",582.9019165039062,0
08,006440,002,11,Pobre No Extremo,3.0,sierra centro,Área de empadronamiento rural (aer) compuesto,129.12266540527344,1
08,006440,003,11,Pobre Extremo,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,129.12266540527344,1
08,006440,016,11,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,129.12266540527344,1
08,006440,018,11,No Pobre,6.0,sierra centro,Área de empadronamiento rural (aer) compuesto,129.12266540527344,0
08,006440,021,11,Pobre Extremo,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,129.12266540527344,1
08,006440,053,11,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,129.12266540527344,0
08,006440,055,11,Pobre Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,129.12266540527344,1
08,006440,057,11,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,129.12266540527344,0
08,006450,026,11,Pobre No Extremo,6.0,sierra centro,Área de empadronamiento rural (aer) compuesto,129.12266540527344,1
08,006450,028,11,Pobre No Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,129.12266540527344,1
08,006450,029,11,Pobre No Extremo,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,129.12266540527344,1
08,006450,031,11,No Pobre,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,129.12266540527344,0
08,006450,107,11,No Pobre,6.0,sierra centro,Área de empadronamiento rural (aer) compuesto,129.12266540527344,0
08,006450,109,11,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,129.12266540527344,0
08,006450,110,11,No Pobre,1.0,sierra centro,Área de empadronamiento rural (aer) compuesto,129.12266540527344,0
08,006450,117,11,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,129.12266540527344,0
08,006465,002,11,No Pobre,1.0,sierra centro,"de 500 a 1,999 habitantes",129.12266540527344,0
08,006465,020,11,No Pobre,4.0,sierra centro,"de 500 a 1,999 habitantes",129.12266540527344,0
08,006465,031,11,Pobre No Extremo,5.0,sierra centro,"de 500 a 1,999 habitantes",129.12266540527344,1
08,006465,033,11,No Pobre,5.0,sierra centro,"de 500 a 1,999 habitantes",129.12266540527344,0
08,006465,036,11,Pobre No Extremo,2.0,sierra centro,"de 500 a 1,999 habitantes",129.12266540527344,1
08,006465,044,11,No Pobre,4.0,sierra centro,"de 500 a 1,999 habitantes",129.12266540527344,0
08,006498,025,11,No Pobre,6.0,sierra centro,"de 100,000 a 499,999 habitantes",236.2905731201172,0
08,006498,042,11,Pobre Extremo,5.0,sierra centro,"de 100,000 a 499,999 habitantes",236.2905731201172,1
08,006498,076,11,No Pobre,5.0,sierra centro,"de 100,000 a 499,999 habitantes",236.2905731201172,0
08,006498,090,11,No Pobre,4.0,sierra centro,"de 100,000 a 499,999 habitantes",236.2905731201172,0
08,006498,132,11,No Pobre,3.0,sierra centro,"de 100,000 a 499,999 habitantes",236.2905731201172,0
08,006498,148,11,No Pobre,3.0,sierra centro,"de 100,000 a 499,999 habitantes",236.2905731201172,0
08,006499,005,11,No Pobre,4.0,sierra centro,"de 100,000 a 499,999 habitantes",376.17730712890625,0
08,006499,027,11,Pobre Extremo,4.0,sierra centro,"de 100,000 a 499,999 habitantes",376.17730712890625,1
08,006499,070,11,No Pobre,1.0,sierra centro,"de 100,000 a 499,999 habitantes",376.17730712890625,0
08,006499,091,11,No Pobre,2.0,sierra centro,"de 100,000 a 499,999 habitantes",376.17730712890625,0
08,006499,113,11,No Pobre,3.0,sierra centro,"de 100,000 a 499,999 habitantes",376.17730712890625,0
08,006499,155,11,No Pobre,1.0,sierra centro,"de 100,000 a 499,999 habitantes",376.17730712890625,0
08,006514,004,11,No Pobre,3.0,sierra centro,"de 100,000 a 499,999 habitantes",283.5486755371094,0
08,006514,046,11,Pobre No Extremo,2.0,sierra centro,"de 100,000 a 499,999 habitantes",283.5486755371094,1
08,006514,067,11,Pobre No Extremo,2.0,sierra centro,"de 100,000 a 499,999 habitantes",283.5486755371094,1
08,006514,109,11,No Pobre,3.0,sierra centro,"de 100,000 a 499,999 habitantes",283.5486755371094,0
08,006514,170,11,No Pobre,3.0,sierra centro,"de 100,000 a 499,999 habitantes",283.5486755371094,0
08,006544,014,11,Pobre No Extremo,5.0,selva,"de 20,000 a 49,999 habitantes",230.6464385986328,1
08,006544,024,11,No Pobre,3.0,selva,"de 20,000 a 49,999 habitantes",230.6464385986328,0
08,006544,037,11,No Pobre,2.0,selva,"de 20,000 a 49,999 habitantes",230.6464385986328,0
08,006544,049,11,No Pobre,3.0,selva,"de 20,000 a 49,999 habitantes",230.6464385986328,0
08,006544,087,11,No Pobre,7.0,selva,"de 20,000 a 49,999 habitantes",230.6464385986328,0
08,006544,113,11,Pobre No Extremo,6.0,selva,"de 20,000 a 49,999 habitantes",230.6464385986328,1
08,006577,025,11,Pobre No Extremo,2.0,selva,Área de empadronamiento rural (aer) compuesto,117.85704040527344,1
08,006577,027,11,Pobre No Extremo,8.0,selva,Área de empadronamiento rural (aer) compuesto,117.85704040527344,1
08,006577,029,11,No Pobre,1.0,selva,Área de empadronamiento rural (aer) compuesto,117.85704040527344,0
08,006577,091,11,No Pobre,2.0,selva,Área de empadronamiento rural (aer) compuesto,117.85704040527344,0
08,006577,092,11,No Pobre,4.0,selva,Área de empadronamiento rural (aer) compuesto,117.85704040527344,0
08,006577,102,11,No Pobre,1.0,selva,Área de empadronamiento rural (aer) compuesto,117.85704040527344,0
08,006577,106,11,Pobre Extremo,7.0,selva,Área de empadronamiento rural (aer) compuesto,117.85704040527344,1
08,006577,117,11,Pobre Extremo,4.0,selva,Área de empadronamiento rural (aer) compuesto,117.85704040527344,1
08,006579,003,11,Pobre No Extremo,7.0,selva,Área de empadronamiento rural (aer) compuesto,117.85704040527344,1
08,006579,004,11,No Pobre,6.0,selva,Área de empadronamiento rural (aer) compuesto,117.85704040527344,0
08,006579,006,11,No Pobre,2.0,selva,Área de empadronamiento rural (aer) compuesto,117.85704040527344,0
08,006579,007,11,No Pobre,4.0,selva,Área de empadronamiento rural (aer) compuesto,117.85704040527344,0
08,006579,015,11,No Pobre,4.0,selva,Área de empadronamiento rural (aer) compuesto,117.85704040527344,0
08,006579,024,11,Pobre No Extremo,4.0,selva,Área de empadronamiento rural (aer) compuesto,117.85704040527344,1
08,006579,052,11,No Pobre,2.0,selva,Área de empadronamiento rural (aer) compuesto,117.85704040527344,0
08,006579,056,11,No Pobre,4.0,selva,Área de empadronamiento rural (aer) compuesto,117.85704040527344,0
08,006630,066,11,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,190.91761779785156,0
08,006630,068,11,No Pobre,1.0,sierra centro,Área de empadronamiento rural (aer) compuesto,190.91761779785156,0
08,006630,069,11,No Pobre,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,190.91761779785156,0
08,006630,070,11,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,190.91761779785156,1
08,006630,175,11,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,190.91761779785156,0
08,006630,176,11,No Pobre,1.0,sierra centro,Área de empadronamiento rural (aer) compuesto,190.91761779785156,0
08,006630,178,11,Pobre No Extremo,1.0,sierra centro,Área de empadronamiento rural (aer) compuesto,190.91761779785156,1
08,006630,179,11,Pobre Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,190.91761779785156,1
08,006655,034,11,Pobre No Extremo,3.0,sierra centro,Área de empadronamiento rural (aer) simple,190.91761779785156,1
08,006655,037,11,Pobre No Extremo,1.0,sierra centro,Área de empadronamiento rural (aer) simple,190.91761779785156,1
08,006655,078,11,No Pobre,7.0,sierra centro,Área de empadronamiento rural (aer) simple,190.91761779785156,0
08,006655,079,11,Pobre Extremo,5.0,sierra centro,Área de empadronamiento rural (aer) simple,190.91761779785156,1
08,006655,080,11,Pobre No Extremo,2.0,sierra centro,Área de empadronamiento rural (aer) simple,190.91761779785156,1
08,006655,081,11,No Pobre,4.0,sierra centro,Área de empadronamiento rural (aer) simple,190.91761779785156,0
08,006655,082,11,No Pobre,2.0,sierra centro,Área de empadronamiento rural (aer) simple,190.91761779785156,0
08,006655,083,11,Pobre No Extremo,6.0,sierra centro,Área de empadronamiento rural (aer) simple,190.91761779785156,1
08,006689,014,11,No Pobre,3.0,costa centro,"de 100,000 a 499,999 habitantes",157.7859649658203,0
08,006689,033,11,No Pobre,1.0,costa centro,"de 100,000 a 499,999 habitantes",157.7859649658203,0
08,006689,046,11,No Pobre,1.0,costa centro,"de 100,000 a 499,999 habitantes",157.7859649658203,0
08,006689,057,11,No Pobre,1.0,costa centro,"de 100,000 a 499,999 habitantes",157.7859649658203,0
08,006689,102,11,No Pobre,4.0,costa centro,"de 100,000 a 499,999 habitantes",157.7859649658203,0
08,006689,117,11,No Pobre,3.0,costa centro,"de 100,000 a 499,999 habitantes",157.7859649658203,0
08,006717,006,11,No Pobre,3.0,costa centro,"de 100,000 a 499,999 habitantes",3.1528050899505615,0
08,006717,016,11,No Pobre,2.0,costa centro,"de 100,000 a 499,999 habitantes",3.1528050899505615,0
08,006717,038,11,No Pobre,3.0,costa centro,"de 100,000 a 499,999 habitantes",3.1528050899505615,0
08,006717,048,11,No Pobre,2.0,costa centro,"de 100,000 a 499,999 habitantes",3.1528050899505615,0
08,006717,058,11,No Pobre,2.0,costa centro,"de 100,000 a 499,999 habitantes",3.1528050899505615,0
08,006719,009,11,No Pobre,7.0,costa centro,"de 100,000 a 499,999 habitantes",39.76874923706055,0
08,006719,023,11,No Pobre,2.0,costa centro,"de 100,000 a 499,999 habitantes",39.76874923706055,0
08,006719,058,11,No Pobre,3.0,costa centro,"de 100,000 a 499,999 habitantes",39.76874923706055,0
08,006719,082,11,No Pobre,5.0,costa centro,"de 100,000 a 499,999 habitantes",39.76874923706055,0
08,006719,091,11,No Pobre,1.0,costa centro,"de 100,000 a 499,999 habitantes",39.76874923706055,0
08,006719,115,11,No Pobre,5.0,costa centro,"de 100,000 a 499,999 habitantes",39.76874923706055,0
08,006734,007,11,No Pobre,5.0,costa centro,"de 100,000 a 499,999 habitantes",118.3394775390625,0
08,006734,020,11,No Pobre,1.0,costa centro,"de 100,000 a 499,999 habitantes",118.3394775390625,0
08,006734,040,11,No Pobre,3.0,costa centro,"de 100,000 a 499,999 habitantes",118.3394775390625,0
08,006734,053,11,No Pobre,1.0,costa centro,"de 100,000 a 499,999 habitantes",118.3394775390625,0
08,006734,063,11,No Pobre,2.0,costa centro,"de 100,000 a 499,999 habitantes",118.3394775390625,0
08,006734,076,11,No Pobre,7.0,costa centro,"de 100,000 a 499,999 habitantes",118.3394775390625,0
08,006734,109,11,No Pobre,2.0,costa centro,"de 100,000 a 499,999 habitantes",118.3394775390625,0
08,006747,017,11,No Pobre,5.0,costa centro,"de 100,000 a 499,999 habitantes",257.6450500488281,0
08,006747,033,11,No Pobre,1.0,costa centro,"de 100,000 a 499,999 habitantes",257.6450500488281,0
08,006747,067,11,No Pobre,3.0,costa centro,"de 100,000 a 499,999 habitantes",257.6450500488281,0
08,006747,098,11,Pobre No Extremo,5.0,costa centro,"de 100,000 a 499,999 habitantes",257.6450500488281,1
08,006747,146,11,No Pobre,5.0,costa centro,"de 100,000 a 499,999 habitantes",257.6450500488281,0
08,006774,028,11,No Pobre,3.0,costa centro,"de 2,000 a 19,999 habitantes",177.39031982421875,0
08,006774,073,11,No Pobre,4.0,costa centro,"de 2,000 a 19,999 habitantes",177.39031982421875,0
08,006774,090,11,No Pobre,1.0,costa centro,"de 2,000 a 19,999 habitantes",177.39031982421875,0
08,006774,106,11,No Pobre,2.0,costa centro,"de 2,000 a 19,999 habitantes",177.39031982421875,0
08,006835,013,11,No Pobre,4.0,costa centro,"de 20,000 a 49,999 habitantes",232.9491424560547,0
08,006835,057,11,No Pobre,6.0,costa centro,"de 20,000 a 49,999 habitantes",232.9491424560547,0
08,006835,186,11,No Pobre,1.0,costa centro,"de 20,000 a 49,999 habitantes",232.9491424560547,0
08,006895,017,11,No Pobre,1.0,sierra centro,"de 100,000 a 499,999 habitantes",91.79073333740234,0
08,006895,043,11,No Pobre,4.0,sierra centro,"de 100,000 a 499,999 habitantes",91.79073333740234,0
08,006895,055,11,No Pobre,1.0,sierra centro,"de 100,000 a 499,999 habitantes",91.79073333740234,0
08,006895,089,11,No Pobre,2.0,sierra centro,"de 100,000 a 499,999 habitantes",91.79073333740234,0
08,006895,099,11,No Pobre,2.0,sierra centro,"de 100,000 a 499,999 habitantes",91.79073333740234,0
08,006895,111,11,No Pobre,1.0,sierra centro,"de 100,000 a 499,999 habitantes",91.79073333740234,0
08,006899,010,11,No Pobre,5.0,sierra centro,"de 100,000 a 499,999 habitantes",186.4152069091797,0
